hr_uid,region,area,province,province_abb,pop,pwpd,pwlogpd,popdens,gamma
3570,York Regional Health Unit,2097.5532681113714,Ontario,ON,1193582.6782329157,3287.3425117773145,7.8039582502699085,569.0356933378921,0.22931103546270104
3575,Southwestern Health Unit,3974.3471950320995,Ontario,ON,201886.75306568347,1126.5956606759844,6.110440254384934,50.79746261676388,0.37394461205176605
3595,City of Toronto Health Unit,646.158849621166,Ontario,ON,2769939.261087686,6919.886706620225,8.663542440527225,4286.777566710822,0.07400104147716485
1100,Prince Edward Island,5796.547588832455,PEI,PE,130071.07258836925,552.6550006280934,5.197342550340202,22.43940390293048,0.36975289661634125
2400,Entire Province,1505658.1020267773,Quebec,QC,7887466.209997827,2950.0699564402394,7.160164571002361,5.238550637346188,0.44524813915943384
2401,Region du Bas-Saint-Laurent,22718.42543783075,Quebec,QC,197297.97337472928,760.195572808821,5.69577464035036,8.684491533739326,0.4458246823912011
2402,Region du SaguenayLac-Saint-Jean,105933.35979378788,Quebec,QC,280973.84607836657,1028.0490809823905,6.276136824637348,2.6523641525702213,0.5150972799626421
2403,Region de la Capitale-Nationale,19422.482163810255,Quebec,QC,688664.119296282,2718.426252179576,7.3525102462098015,35.45706019900298,0.439477823745251
2404,Region de la Mauricie et du Centre-du-Quebec,47224.867484284114,Quebec,QC,522292.31419703,1147.7401245585297,6.28094327069857,11.059688296019948,0.4313279908505884
2405,Region de l'Estrie,12847.431976578027,Quebec,QC,484602.46610095474,1174.0595548698054,6.183734638690126,37.71979232771395,0.3633943976872965
2406,Region de Montreal,469.43892531842704,Quebec,QC,1750260.9192172447,7238.031281203112,8.718771591760532,3728.4102890062177,0.1078376298616697
2407,Region de l'Outaouais,34064.70062741756,Quebec,QC,403001.1821649935,1753.314883099071,6.756793761166396,11.830463052437075,0.47897446853750364
2408,Region de l'Abitibi-Temiscamingue,64638.386759579415,Quebec,QC,150690.0562506771,846.63491120713,5.849080724876167,2.331278112047634,0.5321914848136166
2409,Region de la Cote-Nord,268326.73868193506,Quebec,QC,67217.4384145793,1102.766911688172,6.375871887514874,0.25050592700810353,0.6711901405254884
2410,Region du Nord-du-Quebec,340318.17242409906,Quebec,QC,15794.310891514819,894.0980855716508,6.160201704328781,0.046410424630020056,0.7745586747190818
2411,Region de la GaspesieIles-de-la-Madeleine,20653.033120403692,Quebec,QC,86350.47822683142,240.9796522685183,4.933490215163158,4.181007105514368,0.408043119606587
2412,Region de la Chaudiere-Appalaches,15367.968280509645,Quebec,QC,429000.6648307664,897.2184663005227,5.983877173301912,27.915249237912892,0.3599700879722064
2413,Region de Laval,247.89658600751974,Quebec,QC,425924.16080600023,3380.8709986708336,7.97047218908684,1718.15258800329,0.1227793032579224
2414,Region de Lanaudiere,13405.404208275964,Quebec,QC,441150.6450268387,1490.6884232423786,6.643861276768613,32.90841799119267,0.40125213420297695
2415,Region des Laurentides,22463.413698328808,Quebec,QC,566811.8796875586,1503.6151836817771,6.631542050538871,25.232668876579844,0.4079474674432869
2416,Region de la Monteregie,8818.559651829575,Quebec,QC,1350011.477197369,2094.348234566405,7.128153449570823,153.0875256842294,0.28795806913867605
2417,Region du Nunavik,502953.6277426907,Quebec,QC,10470.92129290104,511.13048503361375,5.492475400683589,0.020818860259335728,0.7699821655356608
2418,Region des Terres-Cries-de-la-Baie-James,5784.19446409058,Quebec,QC,16951.356943190098,592.698324796942,5.84792978357832,2.93063399725363,0.6128982595074862
471,Far North,308303.0022483687,Saskatchewan,SK,51713.28302712513,449.0677507761569,5.352755678920912,0.16773525606301085,0.6244673718043059
472,North,107132.39636312338,Saskatchewan,SK,205072.46172717374,664.1594858652418,5.003511550527592,1.9141965333444444,0.5050349589311339
473,Central,89133.23318726348,Saskatchewan,SK,136423.872134081,434.29771728203457,4.406976462071553,1.5305612424881163,0.49553882459110526
474,Saskatoon,11118.349458685383,Saskatchewan,SK,296674.25589467236,2287.5938519772767,7.287496706543038,26.68330016043143,0.47778549547485916
475,Regina,8293.349830918602,Saskatchewan,SK,236196.4237474782,2285.590908254304,7.398363044393274,28.480219520815297,0.4859878518174069
476,Central,116632.34303323156,Saskatchewan,SK,189105.04796551395,695.5991922199217,5.033156080125102,1.6213774245419477,0.5195518030315176
4700,Entire Province,640612.6741215911,Saskatchewan,SK,1115185.3444960443,1406.7007726981271,6.0665992469015855,1.7408106170006514,0.5007151240223743
4750,Central East,50572.211704320485,Saskatchewan,SK,98867.13568660733,467.0991393630683,4.51647291807215,1.9549695841789911,0.5055938735240357
4751,Central West,38561.021482943004,Saskatchewan,SK,37556.73644747367,347.9488234654798,4.118729878459199,0.9739559535290431,0.5566710365028373
4752,Far North Central,54187.02730358665,Saskatchewan,SK,2440.3870273834327,339.92418644220334,5.433821322096833,0.045036370305220695,0.8191602091109206
4753,Far North East,126772.88230697125,Saskatchewan,SK,22049.46969309493,472.0033192731508,5.8596616891560345,0.17392891359607768,0.6728503878272963
4754,Far North West,127343.09263781083,Saskatchewan,SK,27223.42630664677,440.2751549710154,4.934922885731217,0.21378015676182474,0.6491229697294544
4755,North Central,27075.096477255105,Saskatchewan,SK,86257.7940365012,780.5321959514705,5.3244300667968165,3.1858720839264056,0.5390016357331396
4756,North East,47746.14230545862,Saskatchewan,SK,42627.741706493165,351.6907341185549,4.235794381684164,0.8927997037704073,0.5546999616034158
4757,North West,32311.15758040967,Saskatchewan,SK,76186.92598417937,707.2349078005251,5.069721413087147,2.357913850488962,0.549310737063106
4760,South Central,33251.79941962112,Saskatchewan,SK,59190.48201553896,977.4752264776431,5.631141138919593,1.780068539106248,0.6058781579019745
4761,South East,46304.20986282901,Saskatchewan,SK,92175.20763639087,498.39686416341374,4.636271500833105,1.990644218084047,0.5140970350601421
4762,South West,37076.33375078144,Saskatchewan,SK,37739.35831358412,735.1543745375783,5.0646323608269315,1.017882689460597,0.6256555623663208
6001,Yukon,483831.19561826816,Yukon,YT,37895.11897022925,603.6038382694067,5.168543926349592,0.07832301702209304,0.6837417591369722
