hr_uid,region,area,province,province_abb,pop,pwpd,pwlogpd,popdens,gamma
3527,Brant County Health Unit,1142.2614390608146,Ontario,ON,150094.9375,1834.7657470703125,6.792628765106201,131.40156217075,0.3744499602372209
3530,Durham Regional Health Unit,2621.3360368310214,Ontario,ON,658733.25,2734.6845703125,7.5025634765625,251.29675888344102,0.30326563663836614
3533,Grey Bruce Health Unit,8639.638257969138,Ontario,ON,152640.671875,617.120361328125,4.750964164733887,17.667484137337045,0.392022585993454
3534,Haldimand-Norfolk Health Unit,2970.9161288992373,Ontario,ON,111400.8203125,588.8821411132812,5.017945766448975,37.497127309943764,0.3443905063771259
3535,"Haliburton, Kawartha, Pine Ridge District Health Unit",9906.086021922767,Ontario,ON,175227.046875,556.1014404296875,4.85741662979126,17.688827503336025,0.3747476398666988
3536,Halton Regional Health Unit,984.4490551304995,Ontario,ON,570119.1875,3072.559814453125,7.745943546295166,579.1251304765836,0.24212540658610412
3537,City of Hamilton Health Unit,1148.72766975287,Ontario,ON,543477.125,3448.477294921875,7.723025321960449,473.1122434936387,0.28189607604104994
3538,Hastings and Prince Edward Counties Health Unit,7430.032460074396,Ontario,ON,145906.9375,833.4710693359375,5.122355937957764,19.63745626739012,0.42051385348205195
3539,Huron Perth Public Health Unit,5611.4563744436455,Ontario,ON,136993.453125,849.294677734375,5.313086032867432,24.413172621088474,0.41115046820622925
3540,Chatham-Kent Health Unit,2547.4594810826466,Ontario,ON,102324.6015625,1153.0850830078125,5.980337142944336,40.16731269814466,0.42805126030664403
3541,"Kingston, Frontenac and Lennox and Addington Health Unit",7197.747646585383,Ontario,ON,197331.671875,1610.1214599609375,6.169158458709717,27.415753033327626,0.4585865173284066
3542,Lambton Health Unit,2966.0266837560443,Ontario,ON,112227.90625,1378.8577880859375,6.239396095275879,37.83779386228568,0.44974506592932745
3543,"Leeds, Grenville and Lanark District Health Unit",6740.200554214623,Ontario,ON,153956.65625,598.207763671875,4.726382255554199,22.84155419585126,0.37039633184119247
3544,Middlesex-London Health Unit,3335.9301028634613,Ontario,ON,463949.71875,2358.352294921875,7.257190704345703,139.07657068466742,0.3489296066405918
3546,Niagara Regional Area Health Unit,1892.4847657467405,Ontario,ON,430082.15625,1730.8187255859375,6.96493673324585,227.25792251241572,0.2690643414853211
3547,North Bay Parry Sound District Health Unit,19017.917586715168,Ontario,ON,128496.421875,962.9376831054688,5.18636417388916,6.756597891914321,0.5033391399664094
3549,Northwestern Health Unit,204607.29808329933,Ontario,ON,70059.953125,475.8415222167969,4.466670989990234,0.3424117994876083,0.5917831450930814
3551,City of Ottawa Health Unit,2892.07290883437,Ontario,ON,967610.375,3511.6455078125,7.739186763763428,334.5732993259802,0.29498924847032615
3553,Peel Regional Health Unit,1264.198166590034,Ontario,ON,1447757.875,5138.0517578125,8.315764427185059,1145.1985244568802,0.21017290756505394
3555,Peterborough CountyCity Health Unit,4212.72198946348,Ontario,ON,139952.28125,1328.512939453125,6.044185638427734,33.22134278028252,0.44197014620300107
3556,Porcupine Health Unit,279905.5877951082,Ontario,ON,82791.40625,1291.9246826171875,5.892812728881836,0.2957833278791261,0.6683047186674189
3557,Renfrew County and District Health Unit,16466.44235752822,Ontario,ON,108235.453125,650.7271118164062,5.057699203491211,6.573092764966096,0.4732792316359026
3558,The Eastern Ontario Health Unit,5309.973811429674,Ontario,ON,180444.765625,765.5691528320312,5.18601131439209,33.982232687587675,0.3631406872404851
3560,Simcoe Muskoka District Health Unit,9805.351488011287,Ontario,ON,517926.625,1343.1688232421875,6.225656509399414,52.82081174073704,0.3520828040081227
3561,Sudbury and District Health Unit,51142.87476189336,Ontario,ON,199792.78125,1002.0543823242188,5.9090962409973145,3.9065614160365096,0.5116174599738641
3562,Thunder Bay District Health Unit,249930.5098127689,Ontario,ON,146377.203125,1409.9873046875,6.199963092803955,0.5856716062182882,0.6264680071176526
3563,Timiskaming Health Unit,15604.119691276166,Ontario,ON,33640.75390625,687.5853881835938,4.819212913513184,2.155889250520016,0.5970802048600936
3565,Waterloo Health Unit,1385.336587072551,Ontario,ON,542583.625,2549.7294921875,7.532149314880371,391.66194704102224,0.2589744797353857
3566,Wellington-Dufferin-Guelph Health Unit,4197.168831453352,Ontario,ON,280759.8125,1615.8118896484375,6.439423561096191,66.8926659313777,0.3817358290043477
3568,Windsor-Essex County Health Unit,1862.0806396352975,Ontario,ON,336457.40625,1785.4305419921875,6.938546180725098,180.68895572422562,0.3042237921833319
3570,York Regional Health Unit,2097.5532681113714,Ontario,ON,1193884.875,3563.8134765625,7.85894775390625,569.1797644190315,0.23983568748650605
3575,Southwestern Health Unit,3974.3471950320995,Ontario,ON,201532.71875,1171.306640625,5.956247329711914,50.708382750735566,0.37885248270709343
3595,City of Toronto Health Unit,646.158849621166,Ontario,ON,2768166.5,7521.1953125,8.727992057800293,4284.034029129119,0.08697674571815023
1100,Prince Edward Island,5796.547588832455,PEI,PE,128679.4296875,553.0260009765625,4.739729881286621,22.199322564937088,0.37107172792570475
2400,Entire Province,1505658.1020267773,Quebec,QC,7912279.5,3219.95263671875,7.036818027496338,5.2550306668886,0.45118122418005935
2401,Region du Bas-Saint-Laurent,22718.42543783075,Quebec,QC,198743.015625,835.4083251953125,5.225099086761475,8.74809815358299,0.4545025732325566
2402,Region du SaguenayLac-Saint-Jean,105933.35979378788,Quebec,QC,278691.0,1118.053955078125,5.964877128601074,2.6308143208381742,0.5230557991089112
2403,Region de la Capitale-Nationale,19422.482163810255,Quebec,QC,699398.25,2941.720703125,7.252593040466309,36.009725435772715,0.4459062071892063
2404,Region de la Mauricie et du Centre-du-Quebec,47224.867484284114,Quebec,QC,522472.96875,1249.4075927734375,6.023608207702637,11.063513707558267,0.43918188985337653
2405,Region de l'Estrie,12847.431976578027,Quebec,QC,484405.71875,1253.9049072265625,5.930315971374512,37.704478189346574,0.3703917554813798
2406,Region de Montreal,469.43892531842704,Quebec,QC,1755775.625,7933.16259765625,8.809465408325195,3740.1577293766863,0.12223355542173185
2407,Region de l'Outaouais,34064.70062741756,Quebec,QC,403233.375,1956.4412841796875,6.615364074707031,11.837279282456125,0.4894231608444176
2408,Region de l'Abitibi-Temiscamingue,64638.386759579415,Quebec,QC,150755.34375,894.5288696289062,5.139503002166748,2.332288154262421,0.5371203009565916
2409,Region de la Cote-Nord,268326.73868193506,Quebec,QC,70340.765625,1164.4791259765625,6.064268112182617,0.2621459418115592,0.6719127473994699
2410,Region du Nord-du-Quebec,340318.17242409906,Quebec,QC,15888.8837890625,984.889892578125,5.911595821380615,0.046688320156062744,0.7816828028628343
2411,Region de la GaspesieIles-de-la-Madeleine,20653.033120403692,Quebec,QC,88133.4375,206.79742431640625,4.231863021850586,4.267336278705261,0.39058972469195363
2412,Region de la Chaudiere-Appalaches,15367.968280509645,Quebec,QC,427918.375,967.3847045898438,5.625509262084961,27.84482419466635,0.36804295209407
2413,Region de Laval,247.89658600751974,Quebec,QC,425542.625,3745.297119140625,8.06136417388916,1716.6134953834803,0.14151022013378586
2414,Region de Lanaudiere,13405.404208275964,Quebec,QC,446901.09375,1631.873046875,6.491046905517578,33.33738295441334,0.4094112676875533
2415,Region des Laurentides,22463.413698328808,Quebec,QC,567387.9375,1533.3211669921875,6.407084941864014,25.258313145085847,0.409798615586031
2416,Region de la Monteregie,8818.559651829575,Quebec,QC,1348404.375,2298.03857421875,7.114565849304199,152.90528478993147,0.2983057722485457
2417,Region du Nunavik,502953.6277426907,Quebec,QC,11438.494140625,123.19114685058594,3.680830240249634,0.022742641686395976,0.6548663294879851
2418,Region des Terres-Cries-de-la-Baie-James,5784.19446409058,Quebec,QC,16848.125,380.89898681640625,4.250791072845459,2.9127867509635927,0.5625636867819203
471,Far North,308303.0022483687,Saskatchewan,SK,51485.421875,522.087646484375,4.761488914489746,0.16699617421669927,0.6367372965635549
472,North,107132.39636312338,Saskatchewan,SK,206420.78125,788.6358032226562,4.672129154205322,1.9267820776671547,0.5193012081669326
473,Central,89133.23318726348,Saskatchewan,SK,136436.15625,512.9159545898438,4.143759250640869,1.5306990599494574,0.5101285022188516
474,Saskatoon,11118.349458685383,Saskatchewan,SK,296757.28125,2540.373046875,7.329207897186279,26.690767577752332,0.48900563750016296
475,Regina,8293.349830918602,Saskatchewan,SK,236176.75,2482.023681640625,7.420620918273926,28.47784728910202,0.4951346092007446
476,Central,116632.34303323156,Saskatchewan,SK,189054.515625,809.8683471679688,4.792530536651611,1.620944162727945,0.532611564642424
4700,Entire Province,640612.6741215911,Saskatchewan,SK,1116331.0,1570.171142578125,5.919888496398926,1.7425989917085458,0.5088609352515249
4750,Central East,50572.211704320485,Saskatchewan,SK,98873.015625,545.2216796875,4.310890197753906,1.9550858523467163,0.5198667051084016
4751,Central West,38561.021482943004,Saskatchewan,SK,37563.16015625,427.88134765625,3.703838348388672,0.9741225390739611,0.5762372879638015
4752,Far North Central,54187.02730358665,Saskatchewan,SK,2348.360107421875,173.56777954101562,3.27575945854187,0.04333805016217298,0.7610222519920145
4753,Far North East,126772.88230697125,Saskatchewan,SK,21858.052734375,575.79736328125,5.677071571350098,0.1724189932153418,0.6905087918982277
4754,Far North West,127343.09263781083,Saskatchewan,SK,27279.00390625,509.0542907714844,4.155755043029785,0.21421659660675066,0.6612982104237924
4755,North Central,27075.096477255105,Saskatchewan,SK,86107.6484375,954.0405883789062,5.082708835601807,3.180326559864198,0.558839494346329
4756,North East,47746.14230545862,Saskatchewan,SK,42607.58203125,467.91400146484375,3.988811492919922,0.8923774775073053,0.5812466921446837
4757,North West,32311.15758040967,Saskatchewan,SK,77705.5625,781.2046508789062,4.591833114624023,2.4049142252679014,0.5569902171949666
4760,South Central,33251.79941962112,Saskatchewan,SK,59200.9765625,1167.7471923828125,5.5529375076293945,1.7803841474987023,0.6229434636498057
4761,South East,46304.20986282901,Saskatchewan,SK,92114.6796875,583.8885498046875,4.356086254119873,1.9893370378282953,0.5288946098266021
4762,South West,37076.33375078144,Saskatchewan,SK,37738.890625,800.0439453125,4.664967060089111,1.0178700752526426,0.6336966852197794
6001,Yukon,483831.19561826816,Yukon,YT,37893.1015625,893.7633056640625,5.252128601074219,0.07831884737005837,0.7137334747962837
