name,threelett,area,pop,pwpd,pwlogpd,popdens,gamma
Singapore,SGP,719.0000152587891,5107388.5,8846.1884765625,9.08774185180664,7103.460906272307,0.0
Sierra Leone,SLE,72300.0,5881068.0,305.25628662109375,4.909869194030762,81.34257261410788,0.0
Seychelles,SYC,460.0,0.0,0.0,0.0,0.0,0.0
Republic of Serbia,SRB,88360.0,7294347.5,323.03826904296875,5.098843574523926,82.5525973291082,0.0
Senegal,SEN,196710.0,11830327.0,188.2362060546875,4.757261753082275,60.140953688170406,0.0
Saudi Arabia,SAU,2149690.0,31343110.0,283.54791259765625,4.4135422706604,14.580292972475101,0.0
São Tomé and Principe,STP,960.0,186048.53125,343.7407531738281,5.6667094230651855,193.80055338541666,0.0
San Marino,SMR,60.0,0.0,0.0,0.0,0.0,0.0
Samoa,WSM,2840.0,159915.390625,137.77218627929688,4.695374965667725,56.308236135563384,0.0
Saint Vincent and the Grenadines,VCT,390.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,LCA,620.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,KNA,260.0,0.0,0.0,0.0,0.0,0.0
Rwanda,RWA,26340.0,11155824.0,632.5323486328125,6.307855606079102,423.53166287015944,0.0
Russia,RUS,17098250.0,144014784.0,1021.11181640625,4.904871463775635,8.42277917330721,0.0
Romania,ROU,238400.0,19253142.0,431.5595397949219,5.038081169128418,80.75982382550336,0.0
Qatar,QAT,11610.0,1456522.25,657.233154296875,6.225153923034668,125.454112833764,0.0
Portugal,PRT,92225.595703125,9106869.0,840.246337890625,5.880284309387207,98.74556982331771,0.0
Poland,POL,312680.0,38302988.0,371.16656494140625,5.334251880645752,122.49900217474735,0.0
Philippines,PHL,300000.0,79951760.0,2601.592529296875,6.715215682983398,266.5058666666667,0.0
Peru,PER,1285220.0,27321636.0,1167.3438720703125,5.08178186416626,21.258333981730754,0.0
Paraguay,PRY,406751.9921875,5549349.5,263.2206726074219,4.382456302642822,13.643078845553442,0.0
Papua New Guinea,PNG,462840.0,7052054.5,62.481040954589844,3.498617649078369,15.236484530291245,0.0
Panama,PAN,75420.0,3234140.75,402.7666931152344,5.049652576446533,42.88173892866614,0.0
Palau,PLW,460.0,2882.53369140625,16.2930965423584,2.790741443634033,6.266377590013587,0.0
Pakistan,PAK,796100.0,185469312.0,1602.759033203125,6.435047149658203,232.97238035422686,0.0
Oman,OMN,309500.0,4142509.0,159.98837280273438,4.134740352630615,13.384520193861066,0.0
